Ticker,Năm,1. Doanh thu bán hàng và cung cấp dịch vụ,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),4. Giá vốn hàng bán,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),6. Doanh thu hoạt động tài chính,7. Chi phí tài chính,- Trong đó: Chi phí lãi vay,"8. Phần lãi lỗ trong công ty liên doanh, liên kết",9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác(40=31-32),15. Tổng lợi nhuận kế toán trước thuế(50=30+40),16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),19. Lợi nhuận sau thuế công ty mẹ,20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,21. Lãi cơ bản trên cổ phiếu(*),22. Lãi suy giảm trên cổ phiếu (*)
ACC,2018.0,380465658840.0,8693800.0,380456965040.0,304205198736.0,76251766304.0,1890099680.0,-1024993545.0,1077679440.0,,13827497176.0,23514431398.0,41824930955.0,554788326.0,316217233.0,238571093.0,42063502048.0,8788520000.0,,33274982048.0,30910184804.0,2364797244.0,2522.0,2522.0
ACC,2019.0,473660634571.0,22302500.0,473638332071.0,383961841279.0,89676490792.0,3206554153.0,2137872293.0,2137872293.0,,13295050427.0,25077536011.0,52372586214.0,5270393272.0,368236674.0,4902156598.0,57274742812.0,11916615737.0,-504399489.0,45862526564.0,42339968607.0,3522557957.0,3393.0,1131.0
ACC,2020.0,484924186610.0,64077800.0,484860108810.0,351892258791.0,132967850019.0,2835628784.0,13155003563.0,13155003563.0,,15581745190.0,29649624789.0,77417105261.0,1658505574.0,273747439.0,1384758135.0,78801863396.0,13350764002.0,420478748.0,65030620646.0,59315566214.0,5715054432.0,5179.0,5179.0
ACC,2021.0,352999336076.0,,352999336076.0,280016502794.0,72982833282.0,21022450083.0,24501646303.0,22403254196.0,,9090607747.0,16889580038.0,43523449277.0,3743123706.0,3776839.0,3739346867.0,47262796144.0,8951004362.0,-185610470.0,38497402252.0,37605046079.0,892356173.0,1189.0,340.0
ACL,2005.0,,,88475441776.0,,,,,,,,,1934600809.0,,,-239962137.0,1694638672.0,,,1694638672.0,1694638672.0,,,
ACL,2006.0,,,311721979130.0,,,,,,,,,36210048050.0,,,-75963100.0,36134084950.0,,,36134084950.0,36134084950.0,,,
ACL,2007.0,384885308167.0,1454444958.0,383430863209.0,309037821429.0,74393041780.0,2434834435.0,2095741694.0,2095741694.0,,21228034984.0,7863300743.0,44798305765.0,623343.0,82518412.0,-81895069.0,44716410696.0,5207972880.0,-83794436.0,39592232252.0,39592232252.0,,4399.0,
ACL,2008.0,651209520893.0,2074627497.0,649134893396.0,515704684008.0,133430209388.0,15510676348.0,16812704907.0,16812704907.0,,40546572330.0,14958111235.0,74760293700.0,46140134.0,340799872.0,-294659738.0,74465633962.0,2928003777.0,77537768.0,71460092417.0,71460092417.0,,7940.0,
ACL,2009.0,725614144196.0,5477600493.0,720136543703.0,597312742347.0,122823801356.0,13783989262.0,15032576183.0,15032576183.0,,44890920055.0,16458055695.0,59611997074.0,1690081128.0,7098885864.0,-5408804736.0,54203192338.0,6955411075.0,-355304405.0,47603085668.0,50290373481.0,,5588.0,
ACL,2010.0,1079705644925.0,1266589117.0,1078439055808.0,902675932142.0,175763123666.0,39237026943.0,38315222645.0,38315222645.0,,75399958887.0,22477756007.0,61718769105.0,594378781.0,1330580098.0,-736201317.0,60982567788.0,1690216593.0,-304876171.0,59597227366.0,59597227366.0,,5848.0,
ACL,2011.0,1292239188008.0,4198607718.0,1288040580290.0,1047123400987.0,240917179303.0,40007118295.0,44046434792.0,44046434792.0,,68934939618.0,42673687990.0,122892768301.0,25086374.0,2360167591.0,-2335081217.0,120557687084.0,5228516076.0,445775665.0,114883395343.0,114883395343.0,,6244.0,
ACL,2012.0,1033667439257.0,1472601808.0,1032194837449.0,904719129316.0,127475708133.0,7316944029.0,27367445859.0,27367445859.0,,60271450928.0,29110375990.0,17705244825.0,538590522.0,831762093.0,-293171571.0,17412073254.0,2911954405.0,-613916021.0,15114034870.0,15114034870.0,,821.0,
ACL,2013.0,990819376809.0,3607717819.0,987211658990.0,832857992601.0,154353666389.0,3521697462.0,26963745985.0,26963745985.0,,97455892183.0,26224756870.0,5634985907.0,6856944.0,183170161.0,-176313217.0,5458672690.0,1123155366.0,-812700448.0,5148217772.0,5148217772.0,,280.0,
ACL,2014.0,855713208203.0,1223474796.0,854489733407.0,732310352861.0,122179380546.0,2851602963.0,19965557756.0,19965557756.0,,57506453018.0,28775990129.0,14650560032.0,6900000.0,568901816.0,-562001816.0,14088558216.0,746936111.0,1029411118.0,12312210987.0,12312210987.0,,669.0,
ACL,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ACL,2016.0,1291581619621.0,2107599380.0,1289474020241.0,1099159560147.0,190314460094.0,7597554739.0,59320496343.0,56824067979.0,,76906782890.0,35894929041.0,25789806559.0,20952000.0,1804531112.0,-1783579112.0,24006227447.0,278213360.0,225310780.0,23502703307.0,23502703307.0,,1140.0,1140.0
ACL,2017.0,1190428764485.0,2729835292.0,1187698929193.0,1008432238940.0,179266690253.0,3340411806.0,50002822375.0,48659441185.0,,74228960299.0,34773652589.0,23601666796.0,257475589.0,646572624.0,-389097035.0,23212569761.0,2004107838.0,-369900734.0,21578362657.0,21578362657.0,,946.0,946.0
ACL,2018.0,1693524925329.0,4671400925.0,1688853524404.0,1260026137105.0,428827387299.0,8366517136.0,44897720200.0,41931856818.0,,77015590064.0,55269212805.0,260011381366.0,75132556.0,1056687361.0,-981554805.0,259029826561.0,28592888982.0,36711872.0,230400225707.0,230400225707.0,,10105.0,10105.0
ACL,2019.0,1423665921140.0,6131090495.0,1417534830645.0,1102297739441.0,315237091204.0,5447859492.0,45068488036.0,43185860408.0,,68312885990.0,47484918085.0,159818658585.0,561580579.0,2484718391.0,-1923137812.0,157895520773.0,16426889794.0,-243896978.0,141712527957.0,141712527957.0,,6216.0,6216.0
ACL,2020.0,959133319943.0,7376024646.0,951757295297.0,801698919350.0,150058375947.0,4451534563.0,46525201004.0,44709970671.0,,44409369533.0,31160991274.0,32414348699.0,454545.0,1332726922.0,-1332272377.0,31082076322.0,2411901245.0,486770170.0,28183404907.0,28183404907.0,,562.0,562.0
ACL,2021.0,1224022685706.0,10301234400.0,1213721451306.0,1059294956614.0,154426494692.0,5231769617.0,34447397726.0,32052204485.0,,48034687524.0,28988215361.0,48187963698.0,30010060.0,414676567.0,-384666507.0,47803297191.0,6942193991.0,-1227072359.0,42088175559.0,42088175559.0,,839.0,839.0
ACM,2005.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2006.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2007.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2008.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2009.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2010.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2011.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2012.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2013.0,106955853512.0,,106955853512.0,95713966989.0,11241886523.0,8282399.0,7913638007.0,7913638007.0,,,2315509565.0,1021021350.0,376818182.0,1314515838.0,-937697656.0,83323694.0,,,83323694.0,83323694.0,,6.0,
ACM,2014.0,86118427480.0,,86118427480.0,60570353615.0,25548073865.0,925969.0,9145163035.0,9145163035.0,,,4373004510.0,12030832289.0,69316229.0,20403182.0,48913047.0,12079745336.0,,,12079745336.0,12079745336.0,,1006.0,
ACM,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ACM,2016.0,126242986568.0,,126242986568.0,103631483032.0,22611503536.0,391671.0,8086664867.0,,,,2780436946.0,11744793394.0,1823.0,1864092247.0,-1864090424.0,9880702970.0,1219027822.0,,8661675148.0,8661675148.0,,170.0,170.0
ACM,2017.0,16854958000.0,,16854958000.0,13126800709.0,3728157291.0,83479.0,7736390897.0,7736390897.0,,23370142551.0,,-27378292678.0,65680000.0,22889354.0,42790646.0,-27335502032.0,,,-27335502032.0,-27335502032.0,,,
ACM,2018.0,19087166000.0,,19087166000.0,12857479872.0,6229686128.0,54498.0,8210171811.0,8210171811.0,,,2262227524.0,-4242658709.0,28507620.0,126013620.0,-97506000.0,-4340164709.0,,,-4340164709.0,-4340164709.0,,,
ACM,2019.0,14979600000.0,,14979600000.0,13506546766.0,1473053234.0,41841.0,8664588031.0,8664588031.0,,,-7863412621.0,671919665.0,,40010.0,-40010.0,671879655.0,467773771.0,,204105884.0,204105884.0,,,
ACM,2020.0,,,,,,17910.0,8935542145.0,8935542145.0,,,46152722426.0,-55088246661.0,,,,-55088246661.0,,,-55088246661.0,-55088246661.0,,,
ACM,2021.0,,,,,,20430.0,8911128095.0,8911128095.0,,,1625993293.0,-10537100958.0,,2620229435.0,-2620229435.0,-13157330393.0,,,-13157330393.0,-13157330393.0,,-258.0,-258.0
ADC,2005.0,,,,,,,,,,,,,,,,,,,,,,,
ADC,2006.0,,,,,,,,,,,,,,,,,,,,,,,
ADC,2007.0,,,,,,,,,,,,,,,,,,,,,,,
ADC,2008.0,9298948045.0,,9298948045.0,6284789016.0,3014159029.0,1048156223.0,,,,71898864.0,1378219027.0,2612197361.0,24029090.0,152682781.0,-128653691.0,2483543670.0,681943390.0,,1801600280.0,1801600280.0,,1802.0,
ADC,2009.0,13963674833.0,,13963674833.0,9941849116.0,4021825717.0,644806593.0,,,,277765292.0,1902974557.0,2485892461.0,69537563.0,79783344.0,-10245781.0,2475646680.0,468200254.0,,2007446426.0,2007446426.0,,2007.0,
ADC,2010.0,31841050804.0,,31841050804.0,23975296471.0,7865754333.0,237978974.0,51797888.0,51797888.0,,1697830246.0,3398249395.0,2953855778.0,12210500.0,,12210500.0,2966066278.0,788805934.0,,2177260344.0,2177260344.0,,2177.0,
ADC,2011.0,61000191032.0,,61000191032.0,46902296284.0,14097894748.0,243307379.0,470653028.0,470653028.0,,5484729953.0,4802697655.0,3583121491.0,66485727.0,3746733.0,62738994.0,3645860485.0,993482555.0,,2652377930.0,2652377930.0,,2652.0,
ADC,2012.0,90129960997.0,,90129960997.0,67626740549.0,22503220448.0,725502048.0,74549253.0,74549253.0,,9716233528.0,8554601104.0,4883338611.0,151556357.0,16678592.0,134877765.0,5018216376.0,693842823.0,,4324373553.0,4324373553.0,,4324.0,
ADC,2013.0,116681861843.0,,116681861843.0,82520915258.0,34160946585.0,476069665.0,32615777.0,32615777.0,,18452756155.0,10388335817.0,5763308501.0,325826708.0,22350552.0,303476156.0,6066784657.0,1683921606.0,-23622432.0,4406485483.0,4406485483.0,,3721.0,
ADC,2014.0,155739624932.0,,155739624932.0,108046281842.0,47693343090.0,1406977405.0,4904167.0,4904167.0,,29498420742.0,11753228047.0,7843767539.0,318746296.0,103540416.0,215205880.0,8058973419.0,1996350913.0,64736805.0,5997885701.0,5997885701.0,,3332.0,
ADC,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ADC,2016.0,239416581774.0,,239416581774.0,160372914645.0,79043667129.0,820308111.0,276665369.0,276665369.0,,51085034118.0,19779352799.0,8722922954.0,744839745.0,43190364.0,701649381.0,9424572335.0,2077499202.0,89900215.0,7257172918.0,7257172918.0,,2000.0,2000.0
ADC,2017.0,303921066463.0,,303921066463.0,203191870198.0,100729196265.0,1107940001.0,124420545.0,124420545.0,,68440937607.0,22062000177.0,11209777937.0,841961549.0,44945891.0,797015658.0,12006793595.0,2558373622.0,33148574.0,9415271399.0,9415271399.0,,2462.0,2462.0
ADC,2018.0,348973966601.0,,348973966601.0,230957366696.0,118016599905.0,1696203761.0,156657464.0,1225064.0,,85504723726.0,21573156817.0,12478265659.0,963250255.0,149313504.0,813936751.0,13292202410.0,3115486132.0,,10176716278.0,10176716278.0,,3326.0,3326.0
ADC,2019.0,379113971418.0,,379113971418.0,253524491528.0,125589479890.0,1650827461.0,54699593.0,,,87995576731.0,25683806826.0,13506224201.0,1192159777.0,93910967.0,1098248810.0,14604473011.0,3670720516.0,,10933752495.0,10933752495.0,,3573.0,3573.0
ADC,2020.0,379774329506.0,,379774329506.0,244642922366.0,135131407140.0,1430173786.0,-476255694.0,,,99186478472.0,22629216522.0,15222141626.0,1149355038.0,81300255.0,1068054783.0,16290196409.0,3888678842.0,,12401517567.0,12401517567.0,,4053.0,4053.0
ADC,2021.0,299308198903.0,,299308198903.0,187178058447.0,112130140456.0,1323431530.0,-105000000.0,,,85256249164.0,15612899877.0,12689422945.0,998376610.0,90631858.0,907744752.0,13597167697.0,3199312030.0,,10397855667.0,10397855667.0,,2091.0,2091.0
ADG,2005.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2006.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2007.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2008.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2009.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2010.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2011.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2012.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2013.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2014.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ADG,2016.0,212041385750.0,,212041385750.0,192313035878.0,19728349872.0,240787821.0,471861402.0,,,6496369250.0,6162213358.0,6838693683.0,141134506.0,1131240596.0,-990106090.0,5848587593.0,1298830320.0,,4549757273.0,4549757273.0,,8125.0,8125.0
ADG,2017.0,246545424510.0,,246545424510.0,205770239515.0,40775184995.0,1403511941.0,9232433.0,,-8611784.0,13466240518.0,8111105280.0,20583506921.0,2814952.0,162879252.0,-160064300.0,20423442621.0,4538430501.0,,15885012120.0,15899982764.0,-14970644.0,4906.0,4906.0
ADG,2018.0,335125002766.0,,335125002766.0,293907503013.0,41217499753.0,4868374727.0,180569451.0,,-1246245.0,10174442798.0,9660857673.0,26068758313.0,8512431.0,591932748.0,-583420317.0,25485337996.0,5378397091.0,,20106940905.0,20096155534.0,10785371.0,4344.0,4344.0
ADG,2019.0,362640226981.0,,362640226981.0,290002414499.0,72637812482.0,6387768757.0,391938628.0,371894145.0,-1046194.0,12150158989.0,14280442829.0,52201994599.0,21659386.0,962147640.0,-940488254.0,51261506345.0,9730839225.0,858964114.0,40671703006.0,39418663789.0,1253039217.0,5610.0,
ADG,2020.0,454895244097.0,3001962593.0,451893281504.0,374428155037.0,77465126467.0,15578652444.0,2122323373.0,2048595373.0,-38584763.0,14569654997.0,23777259570.0,52535956208.0,1085083094.0,1001149752.0,83933342.0,52619889550.0,12181659842.0,920481795.0,39517747913.0,39945982455.0,-428234542.0,2219.0,
ADG,2021,585931386815,1201476500,584729910315,513812453495,70917456820,24048377143,4498613330,3912112848,-163760875,17410517988,20969249968,51923691802,1288507839,2635523918,-1347016079,50576675723,11441615156,469279118,38665781449,36970669635,1695111814,1993,1993
ADS,2005.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2006.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2007.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2008.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2009.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2010.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2011.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2012.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2013.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2014.0,1370054486791.0,428147376.0,1369626339415.0,1300999100651.0,68627238764.0,25063636866.0,29093089620.0,29093089620.0,,13065294137.0,23902277025.0,20741068311.0,2049771709.0,694995518.0,1354776191.0,22095844502.0,2604900565.0,-153261135.0,19644205072.0,19644205072.0,,1951.0,
ADS,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ADS,2016.0,1103309192080.0,2333239306.0,1100975952774.0,1011173830572.0,89802122202.0,30600350567.0,46654642104.0,32962875912.0,,9982627810.0,26453627764.0,37311575091.0,4470563262.0,900448064.0,3570115198.0,40881690289.0,5922856137.0,-534562484.0,35493396636.0,35545441688.0,-52045052.0,2043.0,2043.0
ADS,2017.0,1503377958705.0,732509861.0,1502645448844.0,1380874334410.0,121771114434.0,32812734356.0,39430268948.0,34384607970.0,,13050112324.0,29884017807.0,72219449711.0,850101678.0,2031459913.0,-1181358235.0,71038091476.0,8208662796.0,-29332118.0,62858760798.0,57917983036.0,4940777762.0,3284.0,3284.0
ADS,2018.0,1839442890839.0,336700205.0,1839106190634.0,1709214196484.0,129891994150.0,28438178916.0,62509756314.0,41563073169.0,,11125290346.0,30773445415.0,53921680991.0,8331580952.0,744772323.0,7586808629.0,61508489620.0,4838665676.0,229481330.0,56440342614.0,50524471856.0,5915870758.0,1940.0,1940.0
ADS,2019.0,1705142316528.0,,1705142316528.0,1648339046507.0,56803270021.0,31607554133.0,48894397607.0,42354564073.0,461844347.0,11480293586.0,21479254192.0,7018723116.0,3576125740.0,957383031.0,2618742709.0,9637465825.0,1296465957.0,58670748.0,8282329120.0,7846173412.0,436155708.0,301.0,
ADS,2020.0,1339290824043.0,280361045.0,1339010462998.0,1275630164404.0,63380298594.0,28587314157.0,45854956567.0,43714386521.0,757801119.0,10750545937.0,22383338041.0,13736573325.0,16110128564.0,1746102203.0,14364026361.0,28100599686.0,3672262792.0,-14079760.0,24442416654.0,21046444757.0,3395971897.0,750.0,
ADS,2021.0,1513151486160.0,,1513151486160.0,1335818060189.0,177333425971.0,29020606836.0,41407141325.0,35825605754.0,999950653.0,17070613409.0,39298688073.0,109577540653.0,6701532336.0,2672428702.0,4029103634.0,113606644287.0,13118169820.0,2199340.0,100486275127.0,85210107020.0,15276168107.0,2952.0,
AGG,2005.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2006.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2007.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2008.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2009.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2010.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2011.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2012.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2013.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2014.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2016.0,,,,,,,,,,,,,,,,,,,,,,,
AGG,2017.0,,,989145459985.0,767833548272.0,221311911713.0,17474218625.0,21954703779.0,20164130054.0,-750000000.0,48093749235.0,31039634921.0,136948042403.0,4329593502.0,7978634503.0,-3649041001.0,133299001402.0,20395010729.0,10331513829.0,102572476844.0,58561986588.0,44010490256.0,,
AGG,2018,1126585482301,1173653331,1125411828970,724016231591,401395597379,53743371458,27334453188,18035740217,-750000,49073551748,64281876902,314448336999,398157084352,10428704111,387728380241,702176717240,147733647956,-11358845388,565801914672,292640552761,273161361911,15111,15111
AGG,2019.0,384626718133.0,,384626718133.0,103708085761.0,280918632372.0,212650573762.0,39977263275.0,38468986456.0,54237827241.0,6188087324.0,127781581226.0,373860101550.0,41429156.0,7038569437.0,-6997140281.0,366862961269.0,30368626946.0,3266776879.0,333227557444.0,326497011845.0,6730545599.0,4602.0,4602.0
AGG,2020.0,1753642818367.0,,1753642818367.0,1481813828861.0,271828989506.0,445510000512.0,64544829544.0,50368291477.0,-14032515295.0,129796417414.0,86837318486.0,422127909279.0,78295255625.0,21424494636.0,56870760989.0,478998670268.0,74338072276.0,-40087597848.0,444748195840.0,414713336720.0,30034859120.0,5031.0,5031.0
AGG,2021,1818858294221,10493530004,1808364764217,1409599539119,398765225098,610143063876,262770859657,123829540318,67282002396,207950840069,113204637015,492263954629,11398186713,9487371398,1910815315,494174769944,115298409739,-42290995578,421167355783,419375194584,1792161199,5068,5068
AGM,2005.0,,,,,,,,,,,,,,,,,,,,,,,
AGM,2006.0,,,,,,,,,,,,,,,,,,,,,,,
AGM,2007.0,1399289491191.0,68842548.0,1399220648643.0,1291556364783.0,107664283860.0,22614234633.0,17227534251.0,17227534251.0,,56964414503.0,33754858968.0,18394265843.0,3527847209.0,764391148.0,2763456061.0,21157721904.0,5976920173.0,,15180801731.0,15180801731.0,,,
AGM,2008.0,2224540422159.0,29375300780.0,2195165121379.0,1822944100256.0,372221021123.0,71918199686.0,29386047963.0,29386047963.0,,100957255496.0,27957026284.0,272567010695.0,1423326432.0,568770912.0,854555520.0,273421566215.0,76249438269.0,,197172127946.0,197172127946.0,,33829.0,
AGM,2009.0,2037085322369.0,10713064890.0,2026372257479.0,1956605674669.0,69766582810.0,137880630992.0,33682072887.0,33682072887.0,,73484482705.0,22158978403.0,74806947985.0,15235559948.0,256952086.0,14978607862.0,89785555847.0,15297245219.0,,74488310628.0,74488310628.0,,12780.0,
AGM,2010.0,1979251943637.0,7750865158.0,1971501078479.0,1823314328045.0,148186750434.0,114990909787.0,49565113795.0,49565113795.0,,78886189296.0,29555927006.0,103110430292.0,843519787.0,47891129.0,795628658.0,103906058950.0,25372257967.0,,78533800983.0,78533800983.0,,13474.0,
AGM,2011.0,2637779965783.0,168968133.0,2637610997650.0,2498665986362.0,138945011288.0,135608413605.0,74782625065.0,74782625065.0,,80997226420.0,28147145846.0,79098054895.0,7418303712.0,381404953.0,7036898759.0,86134953654.0,15732053546.0,,70402900108.0,70402900108.0,,4239.0,
AGM,2012.0,2226055713575.0,107591200.0,2225948122375.0,2064599758116.0,161348364259.0,48721231734.0,35919465891.0,35919465891.0,,89952237694.0,27839564619.0,51505364856.0,9613291642.0,48056726.0,9565234916.0,61070599772.0,9745435404.0,,51325164368.0,51325164368.0,,2820.0,
AGM,2013.0,1770160591693.0,166717251.0,1769993874442.0,1673843790372.0,96150084070.0,44192966474.0,28865067115.0,28865067115.0,,70427192569.0,22084757184.0,8370619267.0,42432356004.0,10104303029.0,32328052975.0,40698672242.0,8707580731.0,,31991091511.0,31991091511.0,,1758.0,
AGM,2014.0,1761030408541.0,505521211.0,1760524887330.0,1655489052046.0,105035835284.0,31323934819.0,-27832799762.0,-27832799762.0,,84512407764.0,16754973686.0,-107235983.0,6301101697.0,82763473.0,6218338224.0,6111102241.0,947404514.0,-22612308.0,5186310035.0,5186310035.0,,285.0,
AGM,2015.0,,,,,,,,,,,,,,,,,,,,,,,
AGM,2016.0,1903253692568.0,1330922638.0,1901922769930.0,1781139367897.0,120783402033.0,12395172619.0,19807495277.0,15281916224.0,,99866125759.0,12957575639.0,547377977.0,6364020752.0,250741321.0,6113279431.0,6660657408.0,148691009.0,92206105.0,6419760294.0,6419760294.0,,353.0,353.0
AGM,2017.0,2255748110785.0,1768898052.0,2253979212733.0,2119946474465.0,134032738268.0,15662856019.0,10988418450.0,9751753520.0,,116642462141.0,13298660222.0,8766053474.0,4112703014.0,650657849.0,3462045165.0,12228098639.0,742482473.0,220917995.0,11264698171.0,11264698171.0,,619.0,619.0
AGM,2018.0,2075178461895.0,1873293755.0,2073305168140.0,1917013327011.0,156291841129.0,12987521795.0,10545872093.0,7195991759.0,,113292278703.0,15597643197.0,29843568931.0,4894731945.0,1569520349.0,3325211596.0,33168780527.0,5838569400.0,-66088949.0,27396300076.0,27396300076.0,,1505.0,
AGM,2019,2120478937892,832753565,2119646184327,1939795901259,179850283068,10043366333,12706881092,10604887784,6257574741,123921543620,20006546004,39516253426,8879845251,1050270658,7829574593,47345828019,6966995708,57763824,40321068487,40285460953,35607534,2213,2213
AGM,2020.0,1961400276558.0,1222389701.0,1960177886857.0,1805892402623.0,154285484234.0,16071145715.0,18000479885.0,15403640289.0,3687348170.0,114020091109.0,19968519203.0,22054887922.0,9475193221.0,1269950144.0,8205243077.0,30260130999.0,5340952522.0,166624798.0,24752553679.0,24734124627.0,18429052.0,1359.0,
AGM,2021.0,3931417745703.0,6577168921.0,3924840576782.0,3690587174472.0,234253402310.0,47157961799.0,27304487510.0,20999725548.0,551334972.0,176170896878.0,36235694251.0,42251620442.0,15935249471.0,598189736.0,15337059735.0,57588680177.0,12767200262.0,109012494.0,44712467421.0,44712467421.0,,2402.0,2402.0
ALT,2005.0,165361584583.0,515803723.0,164845780860.0,153650150877.0,11195629983.0,270605257.0,4798913082.0,4798913082.0,,285073707.0,3382228294.0,2543536218.0,1944781473.0,1345035699.0,599745774.0,3143281992.0,,,3143281992.0,3143281992.0,,2358.0,
ALT,2006.0,154837346942.0,364575574.0,154472771368.0,140328653071.0,14144118297.0,216572434.0,,,,314247753.0,4039254560.0,3409018527.0,1138238091.0,910884602.0,227353489.0,3636372016.0,447179351.0,,3189192665.0,3189192665.0,,2398.0,
ALT,2007.0,180922387400.0,677094462.0,180245292938.0,167530885459.0,12714407479.0,2274244465.0,4707088710.0,4707088710.0,,306440507.0,4228465282.0,4938898416.0,5559348201.0,1104064113.0,4455284088.0,9394182504.0,,,9394182504.0,9394182504.0,,4591.0,
ALT,2008.0,188404469179.0,278923603.0,188125545576.0,174133082761.0,13992462815.0,5507909385.0,1356506282.0,1356506282.0,,844361780.0,4200895280.0,9779274346.0,12440075890.0,9766726321.0,2673349569.0,12452623915.0,1695132307.0,,10757491608.0,10757491608.0,,2798.0,
ALT,2009.0,154332048138.0,723865970.0,153608182168.0,139489723125.0,14118459043.0,4823603084.0,1656620199.0,1656620199.0,,1271548704.0,3745588561.0,8703676738.0,546434883.0,208173733.0,338261150.0,10232891736.0,1261261867.0,,8971629869.0,9145944375.0,,1949.0,
ALT,2010.0,132787094737.0,272666876.0,132514427861.0,118835892804.0,13678535057.0,4631693120.0,2738310067.0,2738310067.0,,1287194399.0,4282407037.0,5849109833.0,4179979749.0,3335358528.0,844621221.0,7730400876.0,1369057720.0,,6361343156.0,6625396768.0,,1414.0,
ALT,2011.0,164354216810.0,1370685810.0,162983531000.0,154044523197.0,8939007803.0,8451985837.0,2229140277.0,2229140277.0,,1378759853.0,4969679247.0,5920657861.0,768414596.0,1357488668.0,-589074072.0,6031165405.0,370695042.0,,5660470363.0,5896640711.0,,1198.0,
ALT,2012.0,133576525933.0,144321028.0,133432204905.0,134909367568.0,-1477162663.0,2527157916.0,1451296601.0,1451296601.0,,1511505687.0,4455448295.0,-7358031258.0,929137050.0,931782769.0,-2645719.0,-6944941619.0,,,-6944941619.0,-6458705600.0,,-1313.0,
ALT,2013.0,122011839323.0,253445260.0,121758394063.0,114599927246.0,7158466817.0,1353827968.0,507189562.0,507189562.0,,1650703533.0,5049279422.0,924206254.0,300892983.0,343059938.0,-42166955.0,2235877919.0,120357695.0,,2115520224.0,2138281455.0,,435.0,
ALT,2014.0,133666178889.0,1044431169.0,132621747720.0,124454548607.0,8167199113.0,1757612330.0,219103300.0,219103300.0,,2592106097.0,5576026087.0,870508795.0,52687791.0,236999694.0,-184311903.0,1646062255.0,707198829.0,,938863426.0,938863426.0,,173.0,
ALT,2015.0,,,,,,,,,,,,,,,,,,,,,,,
ALT,2016.0,129178483544.0,73499927.0,129104983617.0,108867735748.0,20237247869.0,2541895046.0,533619400.0,156359305.0,1780611055.0,4281767248.0,13055646460.0,6688720862.0,60514222.0,248167891.0,-187653669.0,6501067193.0,705146566.0,,5795920627.0,5795920627.0,,,
